ID,NUM_VICTIMAS,FECHA,AAAA,MM,DD,HH,TIPO_CALLE,Calle,Cruce,Direccion,COMUNA,Pos_X,Pos_Y,VICTIMA,ACUSADO,Dia_Sem,Barrios,Rol,Sexo,Edad,Fecha_Fallec,Rango_Etario
2019-0054,1,2019-06-20,2019,6,20,3,CALLE,GANDARA,NO es cruce,GANDARA 2976,Comuna 15,-58.48222035,-34.58428769,MOTO,OBJETO FIJO,Jue,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",CONDUCTOR,MASCULINO,21,2019-06-20, Entre 21- 40
2019-0055,1,2019-06-20,2019,6,20,19,AVENIDA,"GUEVARA, TRINIDAD",CRUCE,"GUEVARA, TRINIDAD y MADERO, EDUARDO AV.",Comuna 1,-58.36819005,-34.60283208,MOTO,PASAJEROS,Jue,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",CONDUCTOR,MASCULINO,47,2019-06-21,Entre 41-60
2019-0056,1,2019-06-29,2019,6,29,17,AVENIDA,BOYACA AV.,NO es cruce,BOYACA AV. 305,Comuna 7,-58.45877601,-34.62330939,PEATON,AUTO,Sáb,Flores y Parque Chacabuco,PEATON,FEMENINO,75,2019-06-29,Entre 61-80
2019-0057,1,2019-07-05,2019,7,5,19,CALLE,ARTILLEROS,CRUCE,ARTILLEROS y LA PAMPA,Comuna 13,-58.44196498,-34.55760517,PEATON,AUTO,Vie,"Núñez, Belgrano y Colegiales",PEATON,FEMENINO,63,2019-07-08,Entre 61-80
2019-0058,1,2019-07-10,2019,7,10,9,AUTOPISTA,AUTOPISTA PERITO MORENO,NO es cruce,AUTOPISTA PERITO MORENO e IRIGOYEN,Comuna 10,-58.50622631,-34.63627822,MOTO,PASAJEROS,Mié,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",CONDUCTOR,MASCULINO,39,2019-07-10, Entre 21- 40
2019-0059,1,2019-07-13,2019,7,13,22,CALLE,15 DE NOVIEMBRE DE 1889,CRUCE,15 DE NOVIEMBRE DE 1889 y SANTIAGO DEL ESTERO,Comuna 1,-58.3841088,-34.63099197,MOTO,PASAJEROS,Sáb,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",CONDUCTOR,MASCULINO,30,2019-07-13, Entre 21- 40
2019-0060,1,2019-07-17,2019,7,17,11,AVENIDA,"ACOSTA, MARIANO AV.",CRUCE,"ACOSTA, MARIANO AV. y FALCON, RAMON L.,CNEL.",Comuna 10,-58.48100602,-34.63504312,PEATON,AUTO,Mié,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",PEATON,FEMENINO,78,2019-07-17,Entre 61-80
2019-0061,1,2019-07-17,2019,7,17,18,CALLE,11 DE SEPTIEMBRE DE 1888,CRUCE,11 DE SEPTIEMBRE DE 1888 y MENDOZA,Comuna 13,-58.45200171,-34.5578132,PEATON,PASAJEROS,Mié,"Núñez, Belgrano y Colegiales",PEATON,FEMENINO,58,2019-07-17,Entre 41-60
2019-0062,1,2019-08-01,2019,8,1,23,AVENIDA,"PINO, VIRREY DEL",CRUCE,"PINO, VIRREY DEL y CAMPOS, LUIS M. AV.",Comuna 13,-58.44462132,-34.56201105,PEATON,PASAJEROS,Jue,"Núñez, Belgrano y Colegiales",PEATON,FEMENINO,60,2019-08-02,Entre 61-80
2019-0063,1,2019-08-04,2019,8,4,1,AVENIDA,FOREST AV.,CRUCE,FOREST AV. y MAURE,Comuna 15,-58.45220688,-34.58711712,MOTO,PASAJEROS,Dom,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PASAJERO_ACOMPAÑANTE,MASCULINO,0,2019-08-04,Menos de 20
2019-0064,1,2019-08-06,2019,8,6,3,AVENIDA,BOYACA AV.,CRUCE,BOYACA AV. y AVELLANEDA AV.,Comuna 7,-58.4596221,-34.6224514,MOTO,AUTO,Mar,Flores y Parque Chacabuco,CONDUCTOR,MASCULINO,20,2019-08-06, Entre 21- 40
2019-0065,1,2019-08-08,2019,8,8,16,CALLE,BARCO CENTENERA DEL,CRUCE,BARCO CENTENERA DEL y TILCARA,Comuna 4,-58.4197085,-34.65414867,PEATON,PASAJEROS,Jue,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",PEATON,FEMENINO,55,2019-08-09,Entre 41-60
2019-0066,1,2019-08-11,2019,8,11,21,AVENIDA,RIESTRA AV.,CRUCE,RIESTRA AV. y BOLIVAR (NO OFICIAL),Comuna 7,-58.44187596,-34.64938031,PEATON,AUTO,Dom,Flores y Parque Chacabuco,PEATON,MASCULINO,40,2019-08-11,Entre 41-60
2019-0067,1,2019-08-14,2019,8,14,15,AVENIDA,"CASTRO, EMILIO AV.",NO es cruce,"CASTRO, EMILIO 4706",Comuna 10,-58.49101637,-34.64276621,MOTO,CARGAS,Mié,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",CONDUCTOR,MASCULINO,35,2019-08-14, Entre 21- 40
2019-0068,1,2019-08-14,2019,8,14,17,AVENIDA,27 DE FEBRERO AV.,NO es cruce,27 DE FEBRERO AV. 5600,Comuna 8,-58.42493829,-34.66256502,MOTO,MOTO,Mié,"Villa Soldati, Villa Riachuelo y Villa Lugano",CONDUCTOR,MASCULINO,53,2019-08-14,Entre 41-60
2019-0069,1,2019-08-17,2019,8,17,5,AVENIDA,"GARAY, JUAN DE AV.",NO es cruce,"GARAY, JUAN DE AV. 2874",Comuna 4,-58.40489318,-34.62930162,MOTO,AUTO,Sáb,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",CONDUCTOR,MASCULINO,43,2019-08-17,Entre 41-60
2019-0070,1,2019-08-22,2019,8,22,12,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",CRUCE,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",Comuna 14,-58.4268668,-34.59217875,MOTO,BICICLETA,Jue,Palermo,CONDUCTOR,MASCULINO,25,2019-08-22, Entre 21- 40
2019-0071,1,2019-08-27,2019,8,27,11,AVENIDA,PRIMERA JUNTA,CRUCE,PRIMERA JUNTA y OLIVERA AV.,Comuna 9,-58.479611,-34.65620398,PEATON,CARGAS,Mar,"Liniers, Mataderos y Parque Avellaneda",PEATON,MASCULINO,0,2019-08-27,Menos de 20
2019-0072,1,2019-08-28,2019,8,28,6,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",CRUCE,"ALBERDI, JUAN BAUTISTA AV. y AZUL",Comuna 10,-58.47439934,-34.63524207,AUTO,AUTO,Mié,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",CONDUCTOR,MASCULINO,22,2019-09-02, Entre 21- 40
2019-0073,1,2019-08-29,2019,8,29,1,AVENIDA,ALVAREZ THOMAS AV.,NO es cruce,ALVAREZ THOMAS AV. 1788,Comuna 15,-58.46711912,-34.57926018,AUTO,OBJETO FIJO,Jue,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",CONDUCTOR,MASCULINO,29,2019-09-06, Entre 21- 40
2019-0074,1,2019-08-29,2019,8,29,9,AUTOPISTA,"LUGONES, LEOPOLDO AV.",CRUCE,"LUGONES, LEOPOLDO AV. y PAZ, GRAL. AV.",Comuna 13,-58.46514781,-34.53465378,MOTO,CARGAS,Jue,"Núñez, Belgrano y Colegiales",CONDUCTOR,MASCULINO,35,2019-08-29, Entre 21- 40
2019-0075,1,2019-08-30,2019,8,30,23,CALLE,SAN ANTONIO,CRUCE,SAN ANTONIO y LUJAN,Comuna 4,-58.37571078,-34.65584079,MOTO,PASAJEROS,Vie,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",CONDUCTOR,MASCULINO,31,2019-08-30, Entre 21- 40
2019-0076,1,2019-09-05,2019,9,5,18,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO es cruce,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,Comuna 4,-58.37157668,-34.65429986,MOTO,CARGAS,Jue,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",CONDUCTOR,FEMENINO,29,2019-09-05, Entre 21- 40
2019-0077,1,2019-09-08,2019,9,8,3,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",CRUCE,"FIGUEROA ALCORTA, PRES. AV. y TAGLE",Comuna 14,-58.39811256,-34.58070186,PEATON,AUTO,Dom,Palermo,PEATON,FEMENINO,28,2019-09-08, Entre 21- 40
2019-0078,1,2019-09-12,2019,9,12,8,AVENIDA,"EINSTEIN, ALBERTO",CRUCE,"EINSTEIN, ALBERTO y ALCORTA, AMANCIO AV.",Comuna 4,-58.41125934,-34.6541774,PEATON,CARGAS,Jue,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",PEATON,FEMENINO,72,2019-09-15,Entre 61-80
2019-0079,1,2019-09-17,2019,9,17,5,CALLE,AGRELO,CRUCE,AGRELO y COLOMBRES,Comuna 5,-58.41822901,-34.61866836,MOTO,PASAJEROS,Mar,Almagro y Boedo,CONDUCTOR,MASCULINO,57,2019-09-17,Entre 41-60
2019-0080,1,2019-09-17,2019,9,17,18,AUTOPISTA,CABILDO AV.,CRUCE,"CABILDO AV. y PAZ, GRAL. AV.",Comuna 13,-58.47617802,-34.53825652,PEATON,MOTO,Mar,"Núñez, Belgrano y Colegiales",PEATON,MASCULINO,76,2019-09-17,Entre 61-80
2019-0081,1,2019-09-23,2019,9,23,16,AVENIDA,ELCANO AV.,NO es cruce,ELCANO AV. 4300,Comuna 15,-58.46141281,-34.58623761,PEATON,PASAJEROS,Lun,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PEATON,MASCULINO,67,2019-10-07,Entre 61-80
2019-0082,1,2019-09-25,2019,9,25,7,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",NO es cruce,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",Comuna 8,-58.42985146,-34.6611974,BICICLETA,CARGAS,Mié,"Villa Soldati, Villa Riachuelo y Villa Lugano",CICLISTA,MASCULINO,47,2019-09-25,Entre 41-60
2019-0083,1,2019-09-26,2019,9,26,8,CALLE,MONTE,CRUCE,MONTE y CORVALAN,Comuna 9,-58.48457413,-34.6583909,AUTO,AUTO,Jue,"Liniers, Mataderos y Parque Avellaneda",CONDUCTOR,MASCULINO,73,2019-09-26,Entre 61-80
2019-0084,1,2019-09-27,2019,9,27,11,CALLE,TANDIL,CRUCE,TANDIL y LAFUENTE,Comuna 7,-58.46572884,-34.63628186,BICICLETA,CARGAS,Vie,Flores y Parque Chacabuco,CICLISTA,FEMENINO,40,2019-09-27,Entre 41-60
2019-0085,1,2019-10-09,2019,10,9,22,CALLE,CARDOSO,CRUCE,CARDOSO y BACACAY,Comuna 10,-58.49261744,-34.6341913,BICICLETA,TREN,Mié,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",CICLISTA,MASCULINO,20,2019-10-09, Entre 21- 40
2019-0086,1,2019-10-15,2019,10,15,14,AVENIDA,CORRIENTES AV.,NO es cruce,CORRIENTES AV. 6700,Comuna 15,-58.45283186,-34.5884156,MOTO,PASAJEROS,Mar,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",CONDUCTOR,MASCULINO,29,2019-10-15, Entre 21- 40
2019-0087,1,2019-10-21,2019,10,21,21,AVENIDA,ALVAREZ THOMAS AV.,CRUCE,ALVAREZ THOMAS AV. y MENDOZA,Comuna 12,-58.47973681,-34.57418656,MOTO,MOTO,Lun,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",CONDUCTOR,MASCULINO,41,2019-10-21,Entre 41-60
2019-0088,1,2019-10-22,2019,10,22,20,AVENIDA,"ALCORTA, AMANCIO AV.",CRUCE,"ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",Comuna 4,-58.40623949,-34.65076549,PEATON,PASAJEROS,Mar,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",PEATON,MASCULINO,27,2019-10-22, Entre 21- 40
2019-0089,1,2019-10-23,2019,10,23,15,AVENIDA,"BROWN, ALTE. AV.",CRUCE,"BROWN, ALTE. AV. y BLANES, JUAN MANUEL",Comuna 4,-58.36244648,-34.63107887,PEATON,CARGAS,Mié,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",PEATON,FEMENINO,92,2019-10-23,Más de 80
2019-0090,1,2019-10-24,2019,10,24,18,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",NO es cruce,"ALBERDI, JUAN BAUTISTA AV. 5455",Comuna 9,-58.49962423,-34.64868027,PEATON,MOTO,Jue,"Liniers, Mataderos y Parque Avellaneda",PEATON,MASCULINO,67,2019-10-26,Entre 61-80
2019-0091,1,2019-11-01,2019,11,1,20,AVENIDA,"JUSTO, JUAN B. AV.",CRUCE,"JUSTO, JUAN B. AV. y CAMARGO",Comuna 15,-58.44551437,-34.59559816,PEATON,PASAJEROS,Vie,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PEATON,MASCULINO,35,2019-11-01, Entre 21- 40
2019-0092,1,2019-11-03,2019,11,3,10,CALLE,"BRIN, MINISTRO",CRUCE,"BRIN, MINISTRO y SUAREZ",Comuna 4,-58.35608181,-34.63420319,PEATON,PASAJEROS,Dom,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",PEATON,MASCULINO,37,2019-11-03, Entre 21- 40
2019-0093,1,2019-11-13,2019,11,13,11,AVENIDA,NIZA,CRUCE,"NIZA y JUSTO, JUAN B. AV.",Comuna 11,-58.46483679,-34.60907662,BICICLETA,OTRO,Mié,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",CICLISTA,MASCULINO,16,2019-11-13,Menos de 20
2019-0094,1,2019-11-18,2019,11,18,14,CALLE,CAMARGO,CRUCE,CAMARGO y SERRANO,Comuna 15,-58.44368628,-34.59724326,MOTO,OTRO,Lun,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PASAJERO_ACOMPAÑANTE,FEMENINO,0,2019-11-18,Menos de 20
2019-0095,1,2019-11-20,2019,11,20,15,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO es cruce,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.,Comuna 1,-58.37864583,-34.62907067,MOTO,CARGAS,Mié,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",CONDUCTOR,MASCULINO,0,2019-11-20,Menos de 20
2019-0096,1,2019-11-22,2019,11,22,19,AVENIDA,CASEROS AV.,CRUCE,CASEROS AV. y PIEDRAS,Comuna 1,-58.37560352,-34.62726382,PEATON,PASAJEROS,Vie,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PEATON,MASCULINO,73,2019-11-22,Entre 61-80
2019-0097,1,2019-11-25,2019,11,25,8,AUTOPISTA,AUTOPISTA PERITO MORENO,NO es cruce,AUTOPISTA PERITO MORENO KM. 5.6,Comuna 9,-58.47721439,-34.64815069,MOTO,MULTIPLE,Lun,"Liniers, Mataderos y Parque Avellaneda",PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-11-25, Entre 21- 40
2019-0098,1,2019-11-25,2019,11,25,14,AVENIDA,GUZMAN,NO es cruce,GUZMAN 365,Comuna 15,-58.45134029,-34.58984288,PASAJEROS,PASAJEROS,Lun,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PASAJERO_ACOMPAÑANTE,FEMENINO,61,2019-11-29,Entre 61-80
2019-0100,1,2019-12-05,2019,12,5,17,AVENIDA,DE LOS CONSTITUYENTES AV.,NO es cruce,DE LOS CONSTITUYENTES AV. 4300,Comuna 12,-58.49040794,-34.58368803,MOTO,AUTO,Jue,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",CONDUCTOR,MASCULINO,38,2019-12-18, Entre 21- 40
2019-0101,1,2019-12-17,2019,12,17,4,AVENIDA,"MORENO, PERITO AV.",CRUCE,"MORENO, PERITO AV. y TILCARA AV.",Comuna 4,-58.42102679,-34.64991178,MOTO,MOTO,Mar,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",CONDUCTOR,MASCULINO,25,2019-12-17, Entre 21- 40
2019-0102,1,2019-12-17,2019,12,17,14,CALLE,IBARROLA,CRUCE,"IBARROLA y GORDILLO, TIMOTEO",Comuna 9,-58.52219407,-34.64143926,MOTO,AUTO,Mar,"Liniers, Mataderos y Parque Avellaneda",CONDUCTOR,MASCULINO,18,2019-12-18,Menos de 20
2019-0103,1,2019-12-18,2019,12,18,0,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y GRIVEO",Comuna 11,-58.52169422,-34.5947164,MOTO,MOTO,Mié,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",CONDUCTOR,MASCULINO,24,2019-12-18, Entre 21- 40
2019-0104,1,2019-12-21,2019,12,21,4,AVENIDA,RIVADAVIA AV.,CRUCE,RIVADAVIA AV. y PERGAMINO,Comuna 10,-58.47460416,-34.63206174,MOTO,AUTO,Sáb,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-12-22, Entre 21- 40
2019-0105,1,2019-05-05,2019,5,5,11,AVENIDA,SANTO TOME,CRUCE,SANTO TOME y SEGUROLA AV.,Comuna 10,-58.50512382,-34.61520391,PEATON,AUTO,Dom,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",PEATON,FEMENINO,82,2019-05-08,Más de 80
2020-0001,1,2020-01-04,2020,1,4,10,CALLE,URIARTE,CRUCE,URIARTE y LOYOLA,Comuna 15,-58.43910409,-34.59213355,PEATON,AUTO,Sáb,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PEATON,FEMENINO,87,2020-01-04,Más de 80
2020-0002,1,2020-01-05,2020,1,5,20,AVENIDA,SARAZA,CRUCE,SARAZA y VARELA AV.,Comuna 7,-58.45019436,-34.64646409,MOTO,OBJETO FIJO,Dom,Flores y Parque Chacabuco,CONDUCTOR,MASCULINO,36,2020-01-07, Entre 21- 40
2020-0003,1,2020-01-11,2020,1,11,6,AVENIDA,RIVADAVIA AV.,CRUCE,RIVADAVIA AV. y COMBATE DE LOS POZOS,Comuna 3,-58.39337644,-34.60927582,PEATON,AUTO,Sáb,Balvanera y San Cristóbal,PEATON,MASCULINO,44,2020-01-11,Entre 41-60
2020-0004,1,2020-01-14,2020,1,14,21,AVENIDA,RODRIGUEZ PE?A,CRUCE,RODRIGUEZ PEÃ‘A y RIVADAVIA AV.,Comuna 1,-58.39055614,-34.60919284,PEATON,PASAJEROS,Mar,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PEATON,MASCULINO,82,2020-01-15,Más de 80
2020-0005,1,2020-01-14,2020,1,14,6,AVENIDA,24 DE NOVIEMBRE,CRUCE,24 DE NOVIEMBRE y SAN JUAN AV.,Comuna 3,-58.41036975,-34.62477021,MOTO,PASAJEROS,Mar,Balvanera y San Cristóbal,CONDUCTOR,MASCULINO,25,2020-02-10, Entre 21- 40
2020-0006,1,2020-01-20,2020,1,20,12,AVENIDA,LAFUENTE AV.,NO es cruce,LAFUENTE AV. 2250,Comuna 8,-58.44925765,-34.65412546,MOTO,CARGAS,Lun,"Villa Soldati, Villa Riachuelo y Villa Lugano",CONDUCTOR,MASCULINO,23,2020-01-20, Entre 21- 40
2020-0007,1,2020-01-27,2020,1,27,0,CALLE,CHILE,CRUCE,CHILE y LIMA,Comuna 1,-58.3815685,-34.61648696,PEATON,MOTO,Lun,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PEATON,MASCULINO,52,2020-01-27,Entre 41-60
2020-0008,1,2020-01-30,2020,1,30,7,AVENIDA,CORDOBA AV.,CRUCE,"CORDOBA AV. y JAURES, JEAN",Comuna 2,-58.40662899,-34.59804521,MOTO,CARGAS,Jue,Recoleta,CONDUCTOR,MASCULINO,49,2020-01-30,Entre 41-60
2020-0009,1,2020-02-04,2020,2,4,14,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",CRUCE,"PERON, JUAN DOMINGO, TTE. GENERAL y SALGUERO, JERONIMO",Comuna 5,-58.41985649,-34.6060085,PEATON,AUTO,Mar,Almagro y Boedo,PEATON,MASCULINO,48,2020-02-05,Entre 41-60
2020-0010,1,2020-02-08,2020,2,8,5,AVENIDA,9 DE JULIO AV.,CRUCE,9 DE JULIO AV. y SAN JUAN AV.,Comuna 1,-58.38099833,-34.62214953,MOTO,OBJETO FIJO,Sáb,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",CONDUCTOR,MASCULINO,0,2020-02-08,Menos de 20
2020-0011,1,2020-02-12,2020,2,12,11,CALLE,COLOMBRES,NO es cruce,COLOMBRES 466,Comuna 5,-58.41803309,-34.61823178,MOTO,CARGAS,Mié,Almagro y Boedo,CONDUCTOR,MASCULINO,31,2020-02-12, Entre 21- 40
2020-0012,1,2020-02-18,2020,2,18,21,CALLE,MEXICO,NO es cruce,MEXICO 2860,Comuna 3,-58.40604003,-34.61783553,PEATON,MOTO,Mar,Balvanera y San Cristóbal,PEATON,FEMENINO,66,2020-02-18,Entre 61-80
2020-0013,1,2020-02-20,2020,2,20,12,AVENIDA,COMBATIENTES DE MALVINAS AV.,CRUCE,COMBATIENTES DE MALVINAS AV. y TRIUNVIRATO AV.,Comuna 15,-58.47549929,-34.57994061,PEATON,MOTO,Jue,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PEATON,FEMENINO,58,2020-03-03,Entre 41-60
2020-0014,1,2020-02-27,2020,2,27,2,CALLE,BERMUDEZ,CRUCE,BERMUDEZ y NOGOYA,Comuna 11,-58.51398484,-34.61600366,MOTO,PASAJEROS,Jue,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",CONDUCTOR,MASCULINO,0,2020-02-27,Menos de 20
2020-0015,1,2020-02-28,2020,2,28,14,AVENIDA,BRASIL AV.,CRUCE,BRASIL AV. y PASEO COLON AV.,Comuna 1,-58.36797542,-34.62519403,MOTO,PASAJEROS,Vie,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",CONDUCTOR,MASCULINO,29,2020-02-28, Entre 21- 40
2020-0016,1,2020-02-29,2020,2,29,13,AVENIDA,"ALEM, LEANDRO N. AV.",NO es cruce,"ALEM, LEANDRO N. AV. 770",Comuna 1,-58.37133616,-34.59879316,PEATON,PASAJEROS,Sáb,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PEATON,MASCULINO,68,2020-03-09,Entre 61-80
2020-0017,1,2020-03-05,2020,3,5,23,AVENIDA,BELGRANO AV.,CRUCE,BELGRANO AV. y RINCON,Comuna 3,-58.39613805,-34.61413568,PEATON,AUTO,Jue,Balvanera y San Cristóbal,PEATON,MASCULINO,0,2020-03-05,Menos de 20
2020-0018,1,2020-03-09,2020,3,9,14,AVENIDA,"UDAONDO, GUILLERMO AV.",NO es cruce,"UDAONDO, GUILLERMO AV. 901",Comuna 13,-58.44903073,-34.54200276,MOTO,OBJETO FIJO,Lun,"Núñez, Belgrano y Colegiales",CONDUCTOR,MASCULINO,31,2020-03-09, Entre 21- 40
2020-0019,1,2020-03-10,2020,3,10,21,CALLE,CONSTITUCION,CRUCE,CONSTITUCION y CASTRO,Comuna 5,-58.41972364,-34.6284667,PEATON,AUTO,Mar,Almagro y Boedo,PEATON,FEMENINO,80,2020-03-10,Más de 80
2020-0020,1,2020-03-13,2020,3,13,17,AVENIDA,"PUEYRREDON, HONORIO, DR. AV.",CRUCE,"PUEYRREDON AV. y GOMEZ, VALENTIN",Comuna 3,-58.40571596,-34.60557123,PEATON,MOTO,Vie,Balvanera y San Cristóbal,PEATON,FEMENINO,74,2020-03-17,Entre 61-80
2020-0021,1,2020-03-14,2020,3,14,16,CALLE,"BRAVO, MARIO",NO es cruce,"BRAVO, MARIO 1279",Comuna 2,-58.4145159,-34.59488319,PEATON,AUTO,Sáb,Recoleta,PEATON,FEMENINO,87,2020-03-14,Más de 80
2020-0022,1,2020-04-07,2020,4,7,6,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,CRUCE,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,Comuna 9,-58.47297505,-34.66245085,AUTO,CARGAS,Mar,"Liniers, Mataderos y Parque Avellaneda",PASAJERO_ACOMPAÑANTE,MASCULINO,44,2020-04-07,Entre 41-60
2020-0023,1,2020-04-09,2020,4,9,18,AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",CRUCE,"ARAOZ DE LAMADRID, GREGORIO, GRAL. y BROWN, ALTE. AV.",Comuna 4,-58.35791192,-34.63695178,AUTO,CARGAS,Jue,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",CONDUCTOR,MASCULINO,44,2020-05-03,Entre 41-60
2020-0024,1,2020-04-24,2020,4,24,7,CALLE,MURGUIONDO,NO es cruce,MURGUIONDO 1339,Comuna 9,-58.50801713,-34.65177305,AUTO,AUTO,Vie,"Liniers, Mataderos y Parque Avellaneda",CONDUCTOR,MASCULINO,53,2020-04-24,Entre 41-60
2020-0025,1,2020-05-12,2020,5,12,5,AVENIDA,RIVADAVIA AV.,NO es cruce,RIVADAVIA AV. 2551,Comuna 3,-58.40258477,-34.60975108,PEATON,AUTO,Mar,Balvanera y San Cristóbal,PEATON,MASCULINO,0,2020-05-12,Menos de 20
2020-0026,1,2020-05-17,2020,5,17,6,AUTOPISTA,"LUGONES, LEOPOLDO AV.",NO es cruce,"LUGONES, LEOPOLDO AV. KM 6,1",Comuna 14,,,MOTO,OBJETO FIJO,Dom,Palermo,CONDUCTOR,MASCULINO,28,2020-05-17, Entre 21- 40
2020-0027,1,2020-05-18,2020,5,18,8,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",CRUCE,"DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL",Comuna 8,-58.48267426,-34.68454456,PEATON,CARGAS,Lun,"Villa Soldati, Villa Riachuelo y Villa Lugano",PEATON,MASCULINO,76,2020-05-18,Entre 61-80
2020-0028,1,2020-05-19,2020,5,19,10,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",CRUCE,"SCALABRINI ORTIZ, RAUL AV. y WARNES AV.",Comuna 15,-58.44248936,-34.60221948,PEATON,PASAJEROS,Mar,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PEATON,MASCULINO,91,2020-05-23,Más de 80
2020-0029,1,2020-06-10,2020,6,10,14,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",Comuna 9,-58.52909134,-34.63886726,PEATON,PASAJEROS,Mié,"Liniers, Mataderos y Parque Avellaneda",PEATON,MASCULINO,80,2020-06-12,Más de 80
2020-0030,1,2020-06-16,2020,6,16,15,AVENIDA,SAN MARTIN AV.,NO es cruce,SAN MARTIN AV. 1550,Comuna 6,-58.45158942,-34.6064658,MOTO,MULTIPLE,Mar,Caballito,CONDUCTOR,MASCULINO,40,2020-06-16,Entre 41-60
